model_key,relation_key,metric,candidate_source,query_mode,n_train,n_test_total,n_test_covered,coverage,num_candidates,hits@1,hits@10,mrr,mean_rank,median_rank,direction_norm
qwen2_5_7b_instruct,adj_antonym,cosine,train,affine_full,75,25,2,0.08,72,0.5,0.5,0.5086206896551724,29.5,58.0,325.25201416015625
qwen2_5_7b_instruct,adj_comparative,cosine,train,affine_full,51,17,3,0.17647058823529413,43,1.0,1.0,1.0,1.0,1.0,285.6373596191406
qwen2_5_7b_instruct,adj_superlative,cosine,train,affine_full,60,20,1,0.05,60,1.0,1.0,1.0,1.0,1.0,286.86236572265625
qwen2_5_7b_instruct,company_ceo,cosine,train,affine_full,223,75,6,0.08,220,0.6666666666666666,0.8333333333333334,0.7166666666666667,4.666666666666667,1.0,205.08692932128906
qwen2_5_7b_instruct,company_hq,cosine,train,affine_full,505,169,146,0.863905325443787,141,0.3698630136986301,0.6095890410958904,0.46496793448703255,18.061643835616437,3.0,273.6748046875
qwen2_5_7b_instruct,landmark_in_country,cosine,train,affine_full,627,209,197,0.9425837320574163,79,0.5786802030456852,0.7614213197969543,0.6390204924161564,7.761421319796955,1.0,338.53533935546875
qwen2_5_7b_instruct,landmark_on_continent,cosine,train,affine_full,710,237,237,1.0,5,0.9409282700421941,1.0,0.9603375527426159,1.1434599156118144,1.0,315.65557861328125
qwen2_5_7b_instruct,object_superclass,cosine,train,affine_full,57,19,18,0.9473684210526315,9,0.16666666666666666,1.0,0.3452821869488536,4.722222222222222,5.0,332.7963562011719
qwen2_5_7b_instruct,occupation_age,cosine,train,affine_full,33,12,12,1.0,2,0.75,1.0,0.875,1.25,1.0,378.8050842285156
qwen2_5_7b_instruct,person_father,cosine,train,affine_full,743,248,6,0.024193548387096774,727,0.8333333333333334,1.0,0.9166666666666666,1.1666666666666667,1.0,218.76084899902344
qwen2_5_7b_instruct,person_mother,cosine,train,affine_full,745,249,16,0.0642570281124498,729,0.8125,0.9375,0.8589673913043477,2.6875,1.0,193.09951782226562
qwen2_5_7b_instruct,person_native_language,cosine,train,affine_full,689,230,225,0.9782608695652174,27,0.9377777777777778,0.9911111111111112,0.9607955747955749,1.208888888888889,1.0,364.1077880859375
qwen2_5_7b_instruct,person_occupation,cosine,train,affine_full,615,206,204,0.9902912621359223,29,0.36764705882352944,0.8333333333333334,0.5141753940079988,5.348039215686274,3.0,307.9257507324219
qwen2_5_7b_instruct,person_plays_instrument,cosine,train,affine_full,384,129,129,1.0,6,0.5658914728682171,1.0,0.7344961240310078,1.7751937984496124,1.0,302.65130615234375
qwen2_5_7b_instruct,person_plays_position_in_sport,cosine,train,affine_full,714,238,237,0.9957983193277311,13,0.6033755274261603,0.9578059071729957,0.7154938942913627,2.6666666666666665,1.0,306.281494140625
qwen2_5_7b_instruct,person_plays_pro_sport,cosine,train,affine_full,238,80,80,1.0,5,0.925,1.0,0.953125,1.15,1.0,306.1748962402344
qwen2_5_7b_instruct,person_university,cosine,train,affine_full,68,23,5,0.21739130434782608,52,0.2,0.8,0.3574074074074074,8.0,4.0,244.78453063964844
qwen2_5_7b_instruct,pokemon_evolutions,cosine,train,affine_full,33,11,0,0.0,33,nan,nan,nan,nan,nan,243.78701782226562
qwen2_5_7b_instruct,product_by_company,cosine,train,affine_full,391,131,129,0.9847328244274809,28,0.7906976744186046,0.9689922480620154,0.8531765460162033,2.0310077519379846,1.0,331.0210266113281
qwen2_5_7b_instruct,star_constellation,cosine,train,affine_full,271,91,87,0.9560439560439561,28,0.8620689655172413,0.9195402298850575,0.8864426282529733,2.4022988505747125,1.0,297.8961486816406
qwen2_5_7b_instruct,substance_phase,cosine,train,affine_full,37,13,13,1.0,3,1.0,1.0,1.0,1.0,1.0,387.0437927246094
qwen2_5_7b_instruct,superhero_archnemesis,cosine,train,affine_full,72,24,3,0.125,69,0.3333333333333333,1.0,0.5555555555555555,3.0,2.0,243.6085205078125
qwen2_5_7b_instruct,superhero_person,cosine,train,affine_full,75,25,0,0.0,75,nan,nan,nan,nan,nan,258.05181884765625
qwen2_5_7b_instruct,task_done_by_tool,cosine,train,affine_full,39,13,0,0.0,38,nan,nan,nan,nan,nan,283.4539489746094
qwen2_5_7b_instruct,verb_past_tense,cosine,train,affine_full,57,19,0,0.0,57,nan,nan,nan,nan,nan,304.0658264160156
qwen2_5_7b_instruct,word_first_letter,cosine,train,affine_full,180,61,61,1.0,25,0.9016393442622951,0.9344262295081968,0.9113335422840266,2.3114754098360657,1.0,387.21038818359375
qwen2_5_7b_instruct,word_last_letter,cosine,train,affine_full,180,61,61,1.0,18,0.6885245901639344,0.9672131147540983,0.7996558086722021,1.9180327868852458,1.0,376.5411376953125
qwen2_5_7b_instruct,word_sentiment,cosine,train,affine_full,45,15,15,1.0,3,0.8,1.0,0.888888888888889,1.2666666666666666,1.0,387.233642578125
